SARG.Seq.ID	New.Subtype	New.New.Subtype	New.Type	Family	subfamily	subfamily2	Seq.ID.in.CARD (need to redo)	
DQ105528.2.gene1.p01	TEM-145	TEM	beta-lactam	class a			gb|AAZ14083.2|ARO:3001012|TEM-145	
DQ105529.2.gene1.p01	TEM-146	TEM	beta-lactam	class a			gb|AAZ14084.2|ARO:3001013|TEM-146	
DQ279850.1.gene1.p1	TEM-147	TEM	beta-lactam	class a			gb|ABB84515.1|ARO:3001014|TEM-147	
AM087454.1.gene1.p01	TEM-148	TEM	beta-lactam	class a			gb|CAJ32372.1|ARO:3001015|TEM-148	
DQ369751.1.gene1.p01	TEM-149	TEM	beta-lactam	class a			gb|ABC96711.1|ARO:3001016|TEM-149	
AM849805.1.gene1.p01	TEM-15	TEM	beta-lactam	class a			gb|CAO98721.1|ARO:3000886|TEM-15	
AM183304.1.gene1.p01	TEM-150	TEM	beta-lactam	class a			gb|CAJ66089.1|ARO:3001017|TEM-150	
DQ834729.1.gene1.p1	TEM-151	TEM	beta-lactam	class a			gb|ABI74448.1|ARO:3001018|TEM-151	
DQ834728.1.gene1.p1	TEM-152	TEM	beta-lactam	class a			gb|ABI74447.1|ARO:3001019|TEM-152	
KC149518.1.gene1.p01	TEM-153	TEM	beta-lactam	class a			gb|AGA83484.1|ARO:3001369|TEM-153	
FJ807656.1.gene1.p01	TEM-154	TEM	beta-lactam	class a			gb|ACO07310.1|ARO:3001020|TEM-154	
DQ679961.1.gene1.p01	TEM-155	TEM	beta-lactam	class a			gb|ABG77582.1|ARO:3001021|TEM-155	
AM941159.1.gene1.p01	TEM-156	TEM	beta-lactam	class a			gb|CAQ00120.1|ARO:3001022|TEM-156	
DQ909059.1.gene1.p1	TEM-157	TEM	beta-lactam	class a			gb|ABI81768.1|ARO:3001023|TEM-157	
EF534736.1.gene1.p01	TEM-158	TEM	beta-lactam	class a			gb|ABQ00181.1|ARO:3001024|TEM-158	
EF136376.1.gene1.p01	TEM-159	TEM	beta-lactam	class a			gb|ABM54869.1|ARO:3001025|TEM-159	
X65254.1.gene1.p01	TEM-16	TEM	beta-lactam	class a			gb|CAA46346.1|ARO:3000887|TEM-16	
EF136377.1.gene1.p01	TEM-160	TEM	beta-lactam	class a			gb|ABM54870.1|ARO:3001026|TEM-160	
EF468463.1.gene1.p01	TEM-162	TEM	beta-lactam	class a			gb|ABO64442.1|ARO:3001028|TEM-162	
EU815939.1.gene1.p1	TEM-163	TEM	beta-lactam	class a			gb|ACF32746.1|ARO:3001029|TEM-163	
EU274580.1.gene1.p1	TEM-164	TEM	beta-lactam	class a			gb|ABX71157.1|ARO:3001030|TEM-164	
FJ197316.1.gene1.p1	TEM-166	TEM	beta-lactam	class a			gb|ACI25375.1|ARO:3001032|TEM-166	
FJ360884.1.gene1.p01	TEM-167	TEM	beta-lactam	class a			gb|ACJ04051.1|ARO:3001033|TEM-167	
FJ919776.1.gene1.p01	TEM-168	TEM	beta-lactam	class a			gb|ACR22829.1|ARO:3001034|TEM-168	
FJ873740.1.gene1.p01	TEM-169	TEM	beta-lactam	class a			gb|ACP18864.1|ARO:3001035|TEM-169	
Y14574.2.gene1.p01	TEM-17	TEM	beta-lactam	class a			gb|CAA74912.2|ARO:3000888|TEM-17	
GQ149347.1.gene4.p1	TEM-171	TEM	beta-lactam	class a			gb|ADA79630.1|ARO:3001037|TEM-171	
GU550123.1.gene1.p1	TEM-176	TEM	beta-lactam	class a			gb|ADB90239.1|ARO:3001041|TEM-176	
FN652295.1.gene1.p01	TEM-177	TEM	beta-lactam	class a			gb|CBJ06718.1|ARO:3001042|TEM-177	
X97254.1.gene1.p01	TEM-178	TEM	beta-lactam	class a			gb|CAA65888.1|ARO:3001043|TEM-178	
HQ317449.1.gene1.p1	TEM-182	TEM	beta-lactam	class a			gb|ADP20705.1|ARO:3001373|TEM-182	
HQ529916.1.gene1.p01	TEM-183	TEM	beta-lactam	class a			gb|ADR71220.1|ARO:3001045|TEM-183	
FR848831.1.gene1.p01	TEM-184	TEM	beta-lactam	class a			gb|CCA61905.1|ARO:3001375|TEM-184	
JF795538.1.gene1.p01	TEM-185	TEM	beta-lactam	class a			gb|AEG64812.1|ARO:3001374|TEM-185	
JN227084.1.gene1.p01	TEM-186	TEM	beta-lactam	class a			gb|AET99222.1|ARO:3001046|TEM-186	
HM246246.1.gene1.p1	TEM-187	TEM	beta-lactam	class a			gb|ADM61585.1|ARO:3001047|TEM-187	
JN211012.1.gene1.p01	TEM-188	TEM	beta-lactam	class a			gb|AEL17198.1|ARO:3001048|TEM-188	
JN254627.1.gene1.p01	TEM-189	TEM	beta-lactam	class a			gb|AEL79515.1|ARO:3001049|TEM-189	
JX042489.1.gene1.p01	TEM-19	TEM	beta-lactam	class a			gb|AFN21551.1|ARO:3000890|TEM-19	
JN416112.1.gene1.p01	TEM-190	TEM	beta-lactam	class a			gb|AEL88240.1|ARO:3001050|TEM-190	
gb|APY23677.1|ARO:3001051|TEM-191	TEM-191	TEM	beta-lactam	class a			gb|APY23677.1|ARO:3001051|TEM-191	
JF949915.1.gene1.p01	TEM-192	TEM	beta-lactam	class a			gb|AEQ59620.1|ARO:3001052|TEM-192	
JN935135.1.gene1.p1	TEM-193	TEM	beta-lactam	class a			gb|AFC75523.1|ARO:3001053|TEM-193	
JN935136.1.gene1.p1	TEM-194	TEM	beta-lactam	class a			gb|AFC75524.1|ARO:3001054|TEM-194	
JN935137.1.gene1.p1	TEM-195	TEM	beta-lactam	class a			gb|AFC75525.1|ARO:3001055|TEM-195	
gb|AFE48832.1|ARO:3001376|TEM-196	TEM-196	TEM	beta-lactam	class a			gb|AFE48832.1|ARO:3001376|TEM-196	
HQ877606.1.gene1.p01	TEM-197	TEM	beta-lactam	class a			gb|AEK48085.1|ARO:3001056|TEM-197	
AB700703.1.gene1.p01	TEM-198	TEM	beta-lactam	class a			gb|BAL68178.1|ARO:3001057|TEM-198	
gb|AFN69127.1|ARO:3001058|TEM-199	TEM-199	TEM	beta-lactam	class a			gb|AFN69127.1|ARO:3001058|TEM-199	
X54606.1.gene1.p01	TEM-2	TEM	beta-lactam	class a			gb|CAA38429.1|ARO:3000874|TEM-2	
Y17581.1.gene1.p01	TEM-20	TEM	beta-lactam	class a			gb|CAA76793.1|ARO:3000891|TEM-20	
JX310327.1.gene1.p01	TEM-201	TEM	beta-lactam	class a			gb|AFS44742.1|ARO:3001378|TEM-201	
KC900516.1.gene1.p1	TEM-205	TEM	beta-lactam	class a			gb|AGZ20205.1|ARO:3001382|TEM-205	
KC783461.1.gene1.p01	TEM-206	TEM	beta-lactam	class a			gb|AGK82336.1|ARO:3001383|TEM-206	
KC818234.1.gene1.p01	TEM-207	TEM	beta-lactam	class a			gb|AGK40892.1|ARO:3001384|TEM-207	
KC865667.1.gene1.p01	TEM-208	TEM	beta-lactam	class a			gb|AGL39384.1|ARO:3001385|TEM-208	
KF240808.1.gene1.p01	TEM-209	TEM	beta-lactam	class a			gb|AGW25367.1|ARO:3001386|TEM-209	
Y17582.1.gene1.p01	TEM-21	TEM	beta-lactam	class a			gb|CAA76794.1|ARO:3000892|TEM-21	
KF513179.1.gene1.p1	TEM-211	TEM	beta-lactam	class a			gb|AHA80960.1|ARO:3001388|TEM-211	
KF663615.1.gene1.p1	TEM-213	TEM	beta-lactam	class a			gb|AHA58207.1|ARO:3001390|TEM-213	
gb|AJO16044.1|ARO:3001391|TEM-214	TEM-214	TEM	beta-lactam	class a			gb|AJO16044.1|ARO:3001391|TEM-214	
gb|AJO16045.1|ARO:3001392|TEM-215	TEM-215	TEM	beta-lactam	class a			gb|AJO16045.1|ARO:3001392|TEM-215	
KF944358.1.gene1.p01	TEM-216	TEM	beta-lactam	class a			gb|AHJ78622.1|ARO:3001393|TEM-216	
gb|CDN33426.1|ARO:3001394|TEM-217	TEM-217	TEM	beta-lactam	class a			gb|CDN33426.1|ARO:3001394|TEM-217	
gb|AIS39742.1|ARO:3003157|TEM-219	TEM-219	TEM	beta-lactam	class a			gb|AIS39742.1|ARO:3003157|TEM-219	
Y17583.1.gene1.p01	TEM-22	TEM	beta-lactam	class a			gb|CAA76795.1|ARO:3000893|TEM-22	
gb|AIW68620.1|ARO:3003158|TEM-220	TEM-220	TEM	beta-lactam	class a			gb|AIW68620.1|ARO:3003158|TEM-220	
X65253.1.gene1.p01	TEM-24	TEM	beta-lactam	class a			gb|CAA46345.1|ARO:3000894|TEM-24	
gb|WP_047028173.1|ARO:3000896|TEM-26	TEM-26	TEM	beta-lactam	class a			gb|WP_047028173.1|ARO:3000896|TEM-26	
U37195.1.gene1.p1	TEM-28	TEM	beta-lactam	class a			gb|AAC32891.1|ARO:3000898|TEM-28	
Y17584.1.gene1.p01	TEM-29	TEM	beta-lactam	class a			gb|CAA76796.1|ARO:3000899|TEM-29	
X64523.1.gene1.p01	TEM-3	TEM	beta-lactam	class a			gb|CAA45828.1|ARO:3000875|TEM-3	
AJ437107.1.gene1.p01	TEM-30	TEM	beta-lactam	class a			gb|CAD24670.1|ARO:3000900|TEM-30	
GU371926.1.gene94.p01	TEM-33	TEM	beta-lactam	class a			gb|ADL13944.1|ARO:3000903|TEM-33	
KC292503.1.gene5.p01	TEM-34	TEM	beta-lactam	class a			gb|AGE11905.1|ARO:3000904|TEM-34	
gb|CDR98216.1|ARO:3000876|TEM-4	TEM-4	TEM	beta-lactam	class a			gb|CDR98216.1|ARO:3000876|TEM-4	
FR717535.1.gene1.p01	TEM-40	TEM	beta-lactam	class a			gb|CBX53726.1|ARO:3000910|TEM-40	
gb|CAA66659.1|ARO:3000911|TEM-42	TEM-42	TEM	beta-lactam	class a			gb|CAA66659.1|ARO:3000911|TEM-42	
U95363.2.gene1.p01	TEM-43	TEM	beta-lactam	class a			gb|AAC32889.2|ARO:3000912|TEM-43	
X95401.1.gene1.p01	TEM-45	TEM	beta-lactam	class a			gb|CAA64682.1|ARO:3000914|TEM-45	
Y10279.1.gene1.p01	TEM-47	TEM	beta-lactam	class a			gb|CAA71322.1|ARO:3000916|TEM-47	
Y10280.1.gene1.p01	TEM-48	TEM	beta-lactam	class a			gb|CAA71323.1|ARO:3000917|TEM-48	
Y10281.1.gene1.p01	TEM-49	TEM	beta-lactam	class a			gb|CAA71324.1|ARO:3000918|TEM-49	
Y13612.1.gene1.p01	TEM-52	TEM	beta-lactam	class a			gb|CAA73933.1|ARO:3000921|TEM-52	
AF104441.1.gene1.p01	TEM-53	TEM	beta-lactam	class a			gb|AAD22538.1|ARO:3000922|TEM-53	
AF104442.1.gene1.p01	TEM-54	TEM	beta-lactam	class a			gb|AAD22539.1|ARO:3000923|TEM-54	
DQ286729.1.gene1.p1	TEM-55	TEM	beta-lactam	class a			gb|ABB97007.1|ARO:3000924|TEM-55	
FJ405211.1.gene1.p01	TEM-57	TEM	beta-lactam	class a			gb|ACJ43254.1|ARO:3000926|TEM-57	
gb|AAD45935.1|ARO:3000928|TEM-59	TEM-59	TEM	beta-lactam	class a			gb|AAD45935.1|ARO:3000928|TEM-59	
X57972.1.gene1.p1	TEM-6	TEM	beta-lactam	class a			gb|CAA41038.1|ARO:3000878|TEM-6	
AF047171.1.gene1.p01	TEM-60	TEM	beta-lactam	class a			gb|AAC05975.1|ARO:3000929|TEM-60	
AF332513.1.gene1.p01	TEM-63	TEM	beta-lactam	class a			gb|AAK17194.1|ARO:3000931|TEM-63	
AF091113.2.gene1.p01	TEM-67	TEM	beta-lactam	class a			gb|AAD33116.2|ARO:3000934|TEM-67	
AJ239002.1.gene1.p01	TEM-68	TEM	beta-lactam	class a			gb|CAB92324.1|ARO:3000935|TEM-68	
gb|AAO33760.1|ARO:3000879|TEM-7	TEM-7	TEM	beta-lactam	class a			gb|AAO33760.1|ARO:3000879|TEM-7	
AF188199.1.gene1.p01	TEM-70	TEM	beta-lactam	class a			gb|AAF01046.1|ARO:3000936|TEM-70	
AF203816.1.gene1.p01	TEM-71	TEM	beta-lactam	class a			gb|AAL03985.1|ARO:3000937|TEM-71	
AF157553.1.gene1.p1	TEM-72	TEM	beta-lactam	class a			gb|AAF19151.1|ARO:3000938|TEM-72	
AF190695.1.gene1.p01	TEM-73	TEM	beta-lactam	class a			gb|CAB65358.1|ARO:3000939|TEM-73	
AY130284.1.gene1.p1	TEM-75	TEM	beta-lactam	class a			gb|AAN05028.1|ARO:3000941|TEM-75	
AF190694.1.gene1.p01	TEM-76	TEM	beta-lactam	class a			gb|AAF05613.1|ARO:3000942|TEM-76	
AF190693.1.gene1.p01	TEM-78	TEM	beta-lactam	class a			gb|AAF05612.1|ARO:3000944|TEM-78	
AF190692.1.gene1.p01	TEM-79	TEM	beta-lactam	class a			gb|AAF05611.1|ARO:3000946|TEM-79	
X65252.1.gene1.p01	TEM-8	TEM	beta-lactam	class a			gb|CAA46344.1|ARO:3000880|TEM-8	
AF347054.1.gene1.p1	TEM-80	TEM	beta-lactam	class a			gb|AAM15527.1|ARO:3000947|TEM-80	
AF427127.1.gene1.p01	TEM-81	TEM	beta-lactam	class a			gb|AAL29433.1|ARO:3000948|TEM-81	
AF427128.1.gene1.p01	TEM-82	TEM	beta-lactam	class a			gb|AAL29434.1|ARO:3000949|TEM-82	
AF427129.1.gene1.p01	TEM-83	TEM	beta-lactam	class a			gb|AAL29435.1|ARO:3000950|TEM-83	
AF427130.1.gene1.p01	TEM-84	TEM	beta-lactam	class a			gb|AAL29436.1|ARO:3000951|TEM-84	
AJ277414.1.gene1.p01	TEM-85	TEM	beta-lactam	class a			gb|CAC43229.1|ARO:3000952|TEM-85	
AJ277415.1.gene1.p01	TEM-86	TEM	beta-lactam	class a			gb|CAC43230.1|ARO:3000953|TEM-86	
AF250872.1.gene1.p1	TEM-87	TEM	beta-lactam	class a			gb|AAG44570.1|ARO:3000954|TEM-87	
AY027590.1.gene1.p1	TEM-88	TEM	beta-lactam	class a			gb|AAK14792.1|ARO:3000955|TEM-88	
AY039040.1.gene1.p01	TEM-89	TEM	beta-lactam	class a			gb|AAK71474.1|ARO:3000956|TEM-89	
AF351241.1.gene1.p01	TEM-90	TEM	beta-lactam	class a			gb|AAK30619.1|ARO:3000957|TEM-90	
AB049569.1.gene1.p01	TEM-91	TEM	beta-lactam	class a			gb|BAB16308.1|ARO:3000958|TEM-91	
AF143804.1.gene1.p1	TEM-92	TEM	beta-lactam	class a			gb|AAF66653.1|ARO:3000959|TEM-92	
AJ318093.1.gene1.p01	TEM-93	TEM	beta-lactam	class a			gb|CAC85660.1|ARO:3000960|TEM-93	
AJ318094.1.gene1.p01	TEM-94	TEM	beta-lactam	class a			gb|CAC85661.1|ARO:3000961|TEM-94	
AJ308558.1.gene1.p01	TEM-95	TEM	beta-lactam	class a			gb|CAC67290.1|ARO:3000962|TEM-95	
AY092401.1.gene1.p1	TEM-96	TEM	beta-lactam	class a			gb|AAM22276.1|ARO:3000963|TEM-96	
gb|AAD37403.1|ARO:3003202|TLA-1	TLA-1	TLA-1	beta-lactam	class a			gb|AAD37403.1|ARO:3003202|TLA-1	
gb|CAG27800.1|ARO:3003203|TLA-2	TLA-2	TLA-2	beta-lactam	class a			gb|CAG27800.1|ARO:3003203|TLA-2	
gb|BAQ22139.1|ARO:3003204|TLA-3	TLA-3	TLA-3	beta-lactam	class a			gb|BAQ22139.1|ARO:3003204|TLA-3	
gb|ALU64000|ARO:3003713|VCC-1	VCC-1	VCC-1	beta-lactam	class a			gb|ALU64000|ARO:3003713|VCC-1	
AF010416.1.gene1.p01	VEB-1	VEB	beta-lactam	class a			gb|CAM88398.1|ARO:3002370|VEB-1	
gi|987444470|gb|AMD83510.1|	VEB-1	VEB	beta-lactam	class a				
gb|AAK14294.1|ARO:3003712|VEB-1b	VEB-1b	VEB	beta-lactam	class a			gb|AAK14294.1|ARO:3003712|VEB-1b	
AY027870.1.gene1.p01	VEB-2	VEB	beta-lactam	class a			gb|AAK29174.1|ARO:3002371|VEB-2	
AY536519.1.gene1.p01	VEB-3	VEB	beta-lactam	class a			gb|AAS48620.1|ARO:3002372|VEB-3	
EF136375.1.gene1.p01	VEB-4	VEB	beta-lactam	class a			gb|ABM54868.1|ARO:3002373|VEB-4	
EF420108.1.gene1.p01	VEB-5	VEB	beta-lactam	class a			gb|ABN80430.1|ARO:3002375|VEB-5	
ACA34904	VEB-6	VEB	beta-lactam	class a			gb|ACA34904.1|ARO:3002374|VEB-6	
FJ825622.1.gene1.p1	VEB-7	VEB	beta-lactam	class a			gb|ACO56763.1|ARO:3002376|VEB-7	
JX679208.1.gene1.p1	VEB-8	VEB	beta-lactam	class a			gb|AGH33739.1|ARO:3002377|VEB-8	
AF324833.1.gene1.p01	VEB-9	VEB	beta-lactam	class a			gb|AAK14293.1|ARO:3002378|VEB-9	
CAJ43422	y56	y56	beta-lactam	class a				
CAL12097	y56	y56	beta-lactam	class a				
gi|517909231|ref|WP_019079439.1|	y56	y56	beta-lactam	class a				
gi|519721353|ref|WP_020283175.1|	y56	y56	beta-lactam	class a				
gi|742414057|ref|WP_038893172.1|	y56	y56	beta-lactam	class a				
gi|818397829|ref|WP_046694984.1|	y56	y56	beta-lactam	class a				
gi|910771266|ref|WP_050078031.1|	y56	y56	beta-lactam	class a				
gi|910783216|ref|WP_050088272.1|	y56	y56	beta-lactam	class a				
gi|910794852|ref|WP_050097703.1|	y56	y56	beta-lactam	class a				
gi|910807052|ref|WP_050106980.1|	y56	y56	beta-lactam	class a				
gi|910877934|ref|WP_050125352.1|	y56	y56	beta-lactam	class a				
gi|910880844|ref|WP_050127727.1|	y56	y56	beta-lactam	class a				
gi|910885777|ref|WP_050131597.1|	y56	y56	beta-lactam	class a				
gi|910886656|ref|WP_050132409.1|	y56	y56	beta-lactam	class a				
gi|910904471|ref|WP_050137910.1|	y56	y56	beta-lactam	class a				
gi|910920679|ref|WP_050140630.1|	y56	y56	beta-lactam	class a				
gi|910959796|ref|WP_050145866.1|	y56	y56	beta-lactam	class a				
gi|912029408|ref|WP_050159440.1|	y56	y56	beta-lactam	class a				
gi|912451930|ref|WP_050163074.1|	y56	y56	beta-lactam	class a				
gi|912859645|ref|WP_050296155.1|	y56	y56	beta-lactam	class a				
gi|912862495|ref|WP_050298167.1|	y56	y56	beta-lactam	class a				
gi|912864546|ref|WP_050299934.1|	y56	y56	beta-lactam	class a				
gi|912948577|ref|WP_050318352.1|	y56	y56	beta-lactam	class a				
gi|912970863|ref|WP_050322900.1|	y56	y56	beta-lactam	class a				
gi|912985828|ref|WP_050334115.1|	y56	y56	beta-lactam	class a				
gi|915697058|ref|WP_050869942.1|	y56	y56	beta-lactam	class a				
gi|915713962|ref|WP_050875187.1|	y56	y56	beta-lactam	class a				
gi|915860211|ref|WP_050915107.1|	y56	y56	beta-lactam	class a				
gi|915865859|ref|WP_050916711.1|	y56	y56	beta-lactam	class a				
gi|939342212|ref|WP_054888161.1|	y56	y56	beta-lactam	class a				
gi|951138808|ref|WP_057620550.1|	y56	y56	beta-lactam	class a				
gi|951144970|ref|WP_057625744.1|	y56	y56	beta-lactam	class a				
Q01166	y56	y56	beta-lactam	class a				
ZP_04633951	y56	y56	beta-lactam	class a				
ZP_04635798	y56	y56	beta-lactam	class a				
AAX55643	y56	y56	beta-lactam	class a			gb|AAX55643.1|ARO:3003558|y56	
gb|AFV91534.1|ARO:3004786|FIM-1	FIM-1	FIM-1	beta-lactam	class b			gb|AFV91534.1|ARO:3004786|FIM-1	
gi|1028083092|ref|WP_063842248.1|	BcI	BcI	beta-lactam	class b1			gb|CAA29819.1|ARO:3002877|BcI	
gb|AAA22562.1|ARO:3002878|BcII	BcII	BcII	beta-lactam	class b1			gb|AAA22562.1|ARO:3002878|BcII	
ABY44328	BcII	BcII	beta-lactam	class b1				
gb|AAR20596.1|ARO:3004189|Bla2	Bla2	Bla2	beta-lactam	class b1			gb|AAR20596.1|ARO:3004189|Bla2	
gb|AVX51087.1|ARO:3004559|CAM-1	CAM-1	CAM-1	beta-lactam	class b1			gb|AVX51087.1|ARO:3004559|CAM-1	
M63556.1.gene1.p01	CcrA beta-lactamase	CcrA beta-lactamase	beta-lactam	class b1			gb|AAA22904.1|ARO:3000578|CcrA	
AAM93063	CcrA beta-lactamase	CcrA beta-lactamase	beta-lactam	class b1				
AAR04097	CcrA beta-lactamase	CcrA beta-lactamase	beta-lactam	class b1				
AAR04099	CcrA beta-lactamase	CcrA beta-lactamase	beta-lactam	class b1				
BAC06841	CcrA beta-lactamase	CcrA beta-lactamase	beta-lactam	class b1				
gi|1028110993|ref|WP_063865205.1|	CcrA beta-lactamase	CcrA beta-lactamase	beta-lactam	class b1				
gi|1028110994|ref|WP_063865206.1|	CcrA beta-lactamase	CcrA beta-lactamase	beta-lactam	class b1				
gi|1047414821|ref|WP_065739491.1|	CcrA beta-lactamase	CcrA beta-lactamase	beta-lactam	class b1				
gi|492364765|ref|WP_005821510.1|	CcrA beta-lactamase	CcrA beta-lactamase	beta-lactam	class b1				
EF672680.1.gene1.p01	CGB-1	CGB-1	beta-lactam	class b1			gb|ABS29619.1|ARO:3000841|CGB-1	
gb|AIL46641.1|ARO:3000579|Chryseobacterium	Chryseobacterium meningosepticum BlaB	Chryseobacterium meningosepticum BlaB	beta-lactam	class b1			gb|AIL46641.1|ARO:3000579|Chryseobacterium	
X96858.1.gene1.p01	Chryseobacterium meningosepticum BlaB	Chryseobacterium meningosepticum BlaB	beta-lactam	class b1				
gb|AGC92784.1|ARO:3000848|DIM-1	DIM-1	DIM-1	beta-lactam	class b1			gb|AGC92784.1|ARO:3000848|DIM-1	
AF416700.1.gene1.p01	EBR-1	EBR	beta-lactam	class b1			gb|AAN32638.1|ARO:3000842|EBR-1	
gi|518820280|ref|WP_019976234.1|	EBR-1	EBR	beta-lactam	class b1				
gi|740502789|ref|WP_038333643.1|	EBR-2	EBR	beta-lactam	class b1			gb|ALG03771.1|ARO:3004463|EBR-2	
CAF05908	GIM-1	GIM	beta-lactam	class b1			gb|CAF05908.1|ARO:3000845|GIM-1	
gb|AIY26289.1|ARO:3003194|GIM-2	GIM-2	GIM	beta-lactam	class b1			gb|AIY26289.1|ARO:3003194|GIM-2	
gb|AMY61250.1|ARO:3004092|HMB-1	HMB-1	HMB-1	beta-lactam	class b1			gb|AMY61250.1|ARO:3004092|HMB-1	
AB104852.1.gene2.p01	IMP-1	IMP	beta-lactam	class b1			gb|CAA11471.1|ARO:3002192|IMP-1	
CAK55562	IMP-1	IMP	beta-lactam	class b1				
AB074433.1.gene1.p01	IMP-10	IMP	beta-lactam	class b1			gb|BAB72069.1|ARO:3002201|IMP-10	
AB074436.1.gene1.p01	IMP-11	IMP	beta-lactam	class b1			gb|BAB72072.1|ARO:3002202|IMP-11	
AJ420864.1.gene1.p01	IMP-12	IMP	beta-lactam	class b1			gb|CAD12765.1|ARO:3002203|IMP-12	
AJ550807.1.gene4.p01	IMP-13	IMP	beta-lactam	class b1			gb|CAD80251.1|ARO:3002204|IMP-13	
CAD55935	IMP-13	IMP	beta-lactam	class b1				
AY553332.1.gene1.p01	IMP-14	IMP	beta-lactam	class b1			gb|AAT49068.1|ARO:3002205|IMP-14	
AY553333.1.gene1.p01	IMP-15	IMP	beta-lactam	class b1			gb|AAT49070.1|ARO:3002206|IMP-15	
AJ584652.2.gene3.p01	IMP-16	IMP	beta-lactam	class b1			gb|CAE48334.1|ARO:3002207|IMP-16	
AY780674.2.gene1.p01	IMP-18	IMP	beta-lactam	class b1			gb|AEQ73520.1|ARO:3002209|IMP-18	
EF118171.1.gene4.p01	IMP-19	IMP	beta-lactam	class b1			gb|ABM67078.1|ARO:3002210|IMP-19	
AJ243491.gene.p01	IMP-2	IMP	beta-lactam	class b1			gb|CAB94707.1|ARO:3002193|IMP-2	
AB196988.1.gene1.p01	IMP-20	IMP	beta-lactam	class b1			gb|BAD81061.1|ARO:3002211|IMP-20	
AB204557.1.gene1.p01	IMP-21	IMP	beta-lactam	class b1			gb|BAD89802.1|ARO:3002212|IMP-21	
DQ361087.2.gene1.p01	IMP-22	IMP	beta-lactam	class b1			gb|ABC88434.1|ARO:3002213|IMP-22	
EF192154.1.gene1.p01	IMP-24	IMP	beta-lactam	class b1			gb|ABM68358.1|ARO:3002215|IMP-24	
EU541448.1.gene1.p01	IMP-25	IMP	beta-lactam	class b1			gb|ACB41775.1|ARO:3002216|IMP-25	
GU045307.1.gene1.p1	IMP-26	IMP	beta-lactam	class b1			gb|ACY01749.1|ARO:3002217|IMP-26	
JF894248.1.gene1.p1	IMP-27	IMP	beta-lactam	class b1			gb|AEH41427.1|ARO:3002218|IMP-27	
JQ407409.1.gene2.p01	IMP-28	IMP	beta-lactam	class b1			gb|AFG73659.1|ARO:3002219|IMP-28	
HQ438058.1.gene1.p01	IMP-29	IMP	beta-lactam	class b1			gb|AFG25462.1|ARO:3002220|IMP-29	
AB010417.1.gene1.p01	IMP-3	IMP	beta-lactam	class b1			gb|BAA77393.1|ARO:3002194|IMP-3	
DQ522237.1.gene3.p01	IMP-30	IMP	beta-lactam	class b1			gb|ABF70513.1|ARO:3002221|IMP-30	
KF148593.1.gene1.p01	IMP-31	IMP	beta-lactam	class b1			gb|AGS82587.1|ARO:3002222|IMP-31	
JQ002629.1.gene1.p01	IMP-32	IMP	beta-lactam	class b1			gb|AFR33816.1|ARO:3002223|IMP-32	
JN848782.1.gene1.p01	IMP-33	IMP	beta-lactam	class b1			gb|AEU17778.1|ARO:3002224|IMP-33	
AB715422.1.gene4.p01	IMP-34	IMP	beta-lactam	class b1			gb|BAM38093.1|ARO:3002225|IMP-34	
JF816544.1.gene1.p01	IMP-35	IMP	beta-lactam	class b1			gb|AFO59566.1|ARO:3002226|IMP-35	
JX131372.1.gene1.p01	IMP-37	IMP	beta-lactam	class b1			gb|AFP97028.1|ARO:3002228|IMP-37	
HQ875573.1.gene1.p01	IMP-38	IMP	beta-lactam	class b1			gb|AEN75249.1|ARO:3002229|IMP-38	
AF244145.1.gene1.p01	IMP-4	IMP	beta-lactam	class b1			gb|AAK13078.1|ARO:3002195|IMP-4	
ACJ76644	IMP-4	IMP	beta-lactam	class b1				
AB753457.1.gene1.p01	IMP-40	IMP	beta-lactam	class b1			gb|BAM62794.1|ARO:3002231|IMP-40	
AB753458.1.gene1.p01	IMP-41	IMP	beta-lactam	class b1			gb|BAM62795.1|ARO:3002232|IMP-41	
AB753456.1.gene1.p01	IMP-42	IMP	beta-lactam	class b1			gb|BAM62793.1|ARO:3002233|IMP-42	
AB777500.1.gene4.p01	IMP-43	IMP	beta-lactam	class b1			gb|BAM98935.1|ARO:3002234|IMP-43	
AB777501.1.gene2.p01	IMP-44	IMP	beta-lactam	class b1			gb|BAM98942.1|ARO:3002235|IMP-44	
gb|AIA58910.1|ARO:3002236|IMP-45	IMP-45	IMP	beta-lactam	class b1			gb|AIA58910.1|ARO:3002236|IMP-45	
gb|AIT76110.1|ARO:3002239|IMP-48	IMP-48	IMP	beta-lactam	class b1			gb|AIT76110.1|ARO:3002239|IMP-48	
gb|AKO63210.1|ARO:3003657|IMP-49	IMP-49	IMP	beta-lactam	class b1			gb|AKO63210.1|ARO:3003657|IMP-49	
AF290912.1.gene1.p01	IMP-5	IMP	beta-lactam	class b1			gb|AAK27847.1|ARO:3002196|IMP-5	
gb|BAQ56016.1|ARO:3003659|IMP-51	IMP-51	IMP	beta-lactam	class b1			gb|BAQ56016.1|ARO:3003659|IMP-51	
gb|BAR80870.1|ARO:3004823|IMP-52	IMP-52	IMP	beta-lactam	class b1			gb|BAR80870.1|ARO:3004823|IMP-52	
gb|ALT07696.1|ARO:3004494|IMP-55	IMP-55	IMP	beta-lactam	class b1			gb|ALT07696.1|ARO:3004494|IMP-55	
